Frekvens,0,Total rows,Probability,IC,PARENT_IC,INDEX,Constant,ENCODE
3452,2875,503609,0.006854524045440014,4.98284640011577,39.51948249315342,1.0,0.01,39.52948249315342
3419,45829,503609,0.006788997019513154,4.992452062679787,12.572931430103655,1.0,0.01,12.582931430103654
3183,412,503609,0.006320379500763489,5.063976025036996,5.063976025036996,1.0,0.01,5.073976025036996
3176,2760,503609,0.006306479828597186,5.066177629952062,44.6913536405144,3.0,0.01,44.7213536405144
3027,2767,503609,0.006010615378200151,5.11422814329737,44.6913536405144,4.0,0.01,44.7313536405144
2962,5119,503609,0.005881546993798761,5.135935457491344,24.54386143463578,1.0,0.01,24.55386143463578
2899,496,503609,0.005756449944302028,5.157434323397433,16.089765198380302,1.0,0.01,16.099765198380304
2871,42789,503609,0.005700851255636814,5.167139772198024,12.515951708724783,1.0,0.01,12.525951708724783
2708,4168,503609,0.005377187460907172,5.225589818286923,30.657272097011973,1.0,0.01,30.667272097011974
2661,5856,503609,0.0052838610906477046,5.2430981813413995,39.791215719534954,2.0,0.01,39.81121571953496
2608,2930,503609,0.005178620715674263,5.263216529272545,14.991574599929478,1.0,0.01,15.001574599929478
2605,32723,503609,0.005172663713317276,5.264367498131621,37.084654587252366,1.0,0.01,37.094654587252364
2453,2720,503609,0.004870842260563254,5.324488408060599,17.759914257166045,2.0,0.01,17.779914257166045
2368,2768,503609,0.004702060527115282,5.359754456315192,44.6913536405144,5.0,0.01,44.7413536405144
2319,3051,503609,0.0046047628219511565,5.380664115063557,5.380664115063557,1.0,0.01,5.390664115063557
2265,73300,503609,0.004497536779525386,5.404225414401954,25.710092984752347,1.0,0.01,25.72009298475235
2226,27652,503609,0.004420095748884551,5.421593920483598,18.318131558353862,1.0,0.01,18.328131558353864
2211,40391,503609,0.0043903107370996146,5.428355271461642,10.216738976609967,2.0,0.01,10.236738976609967
2189,42823,503609,0.004346626053148375,5.438355354796226,26.12713637787631,1.0,0.01,26.137136377876313
2185,30000,503609,0.004338683383339059,5.440184344789398,24.091913823787785,1.0,0.01,24.101913823787786
2182,5180,503609,0.004332726380982072,5.441558285926073,41.52420238504587,1.0,0.01,41.534202385045866
2140,41400,503609,0.00424932834798425,5.460994344303192,40.84846356691426,2.0,0.01,40.868463566914265
2120,70703,503609,0.004209614998937668,5.4703840846530305,73.97710471945113,1.0,0.01,73.98710471945114
2018,28529,503609,0.004007076918800101,5.519693251405534,17.715098474218447,1.0,0.01,17.72509847421845
1947,4589,503609,0.003866094529684736,5.555510446946888,29.80016520605334,1.0,0.01,29.81016520605334
1913,28521,503609,0.0037985818363055466,5.573127482878836,17.715098474218447,2.0,0.01,17.735098474218447
1886,2763,503609,0.0037449688150926613,5.587341989125686,44.6913536405144,6.0,0.01,44.7513536405144
1776,5601,503609,0.0035265453953364613,5.647436528766973,22.69860994604528,1.0,0.01,22.708609946045282
1772,2639,503609,0.003518602725527145,5.649691321154062,30.389151350178135,1.0,0.01,30.399151350178137
1763,99731,503609,0.0035007317184561834,5.654783269921218,22.266396247742556,1.0,0.01,22.276396247742557
1684,28860,503609,0.003343863989722185,5.700628257516817,17.443889348716013,1.0,0.01,17.453889348716014
1656,4240,503609,0.003288265301056971,5.717395117373884,18.751362254613298,1.0,0.01,18.7613622546133
1642,04104,503609,0.0032604659567243635,5.725885162306715,65.73715329361978,1.0,0.01,65.74715329361979
1629,2749,503609,0.0032346522798440856,5.7338338437170435,5.7338338437170435,1.0,0.01,5.743833843717043
1601,56400,503609,0.003179053591178871,5.751171739322373,12.308444648947454,1.0,0.01,12.318444648947454
1587,49390,503609,0.0031512542468462635,5.759954731792679,24.19662090694154,1.0,0.01,24.20662090694154
1573,34982,503609,0.0031234549025136566,5.76881554926081,16.19032080047769,1.0,0.01,16.20032080047769
1559,34830,503609,0.0030956555581810492,5.777755583261312,19.338001851493146,1.0,0.01,19.348001851493148
1550,9971,503609,0.0030777845511100873,5.783545242405796,19.857510961196795,1.0,0.01,19.867510961196796
1537,42832,503609,0.0030519708742298094,5.791967708780493,25.96637215601487,1.0,0.01,25.97637215601487
1535,4271,503609,0.003047999539325151,5.793269792297791,28.71020145805366,1.0,0.01,28.720201458053662
1514,4241,503609,0.00300630052282624,5.807045018321695,18.751362254613298,2.0,0.01,18.771362254613297
1501,99859,503609,0.0029804868459459622,5.815668620685626,14.725716367828609,1.0,0.01,14.735716367828608
1495,33829,503609,0.0029685728412319873,5.819673966494301,27.291293128350432,1.0,0.01,27.301293128350434
1492,5715,503609,0.0029626158388750003,5.821682671555382,54.86785761965083,1.0,0.01,54.877857619650825
1483,42833,503609,0.0029447448318040384,5.827733110181156,25.96637215601487,2.0,0.01,25.98637215601487
1474,3572,503609,0.0029268738247330765,5.833820379569807,66.56963833130624,1.0,0.01,66.57963833130624
1467,3004,503609,0.002912974152566773,5.838580674176106,23.175033279289885,1.0,0.01,23.185033279289886
1448,99812,503609,0.0028752464709725202,5.8516168793734264,20.04295215438552,1.0,0.01,20.052952154385522
1446,42822,503609,0.0028712751360678622,5.8529990496003785,26.12713637787631,2.0,0.01,26.14713637787631
1444,00845,503609,0.002867303801163204,5.854383132866317,16.786714007849184,1.0,0.01,16.796714007849186
1416,99811,503609,0.0028117051124979895,5.873964178065424,20.04295215438552,2.0,0.01,20.06295215438552
1400,4254,503609,0.002779934433260724,5.885327936715738,43.02459662888797,1.0,0.01,43.03459662888797
1393,6930,503609,0.0027660347610944207,5.890340478539283,5.890340478539283,1.0,0.01,5.900340478539283
1389,41071,503609,0.0027580920912851042,5.893216109564745,13.428060182281994,1.0,0.01,13.438060182281994
1388,4439,503609,0.0027561064238327752,5.893936311252339,26.186900476766823,1.0,0.01,26.196900476766825
1384,34590,503609,0.0027481637540234588,5.896822316141473,16.387320438845304,1.0,0.01,16.397320438845306
1356,27800,503609,0.002692565065358244,5.917260983818748,30.395360810346407,1.0,0.01,30.40536081034641
1319,27651,503609,0.002619095369622068,5.944926299601774,18.318131558353862,2.0,0.01,18.33813155835386
1297,42732,503609,0.002575410685670828,5.961746268002645,9.796987914569371,2.0,0.01,9.81698791456937
1272,570,503609,0.0025257689993626008,5.981209708419021,5.981209708419021,1.0,0.01,5.991209708419021
1271,60000,503609,0.0025237833319102718,5.9819961811296345,12.62691639781347,1.0,0.01,12.63691639781347
1254,5723,503609,0.002490026985220677,5.995461731126222,34.7032699690425,1.0,0.01,34.7132699690425
1229,25060,503609,0.00244038529891245,6.015599342753053,29.906310663483545,1.0,0.01,29.916310663483547
1225,70722,503609,0.0024324426291031337,6.018859329340261,43.85850052429313,1.0,0.01,43.868500524293125
1215,2764,503609,0.0024125859545798428,6.02705609654444,44.6913536405144,7.0,0.01,44.7613536405144
1214,04111,503609,0.0024106002871275138,6.027879480699645,28.283721372013165,1.0,0.01,28.293721372013167
1209,2869,503609,0.0024006719498658683,6.032006601704296,51.74929895186973,1.0,0.01,51.75929895186973
1190,27669,503609,0.0023629442682716155,6.047846866213513,15.226158599951175,1.0,0.01,15.236158599951175
1170,4275,503609,0.0023232309192250337,6.0647964245272865,28.71020145805366,2.0,0.01,28.73020145805366
1163,71590,503609,0.00230933124705873,6.070797299800424,57.34890306617913,1.0,0.01,57.35890306617913
1152,5853,503609,0.0022874889050831103,6.080300611063252,39.791215719534954,3.0,0.01,39.821215719534955
1151,2809,503609,0.002285503237630781,6.081169043597206,12.495341109581613,1.0,0.01,12.505341109581613
1148,99591,503609,0.002279546235273794,6.0837788754395765,37.2746155395965,2.0,0.01,37.294615539596506
1088,29281,503609,0.0021604061881340484,6.1374590249032,39.45308084776006,1.0,0.01,39.46308084776006
1087,9982,503609,0.0021584205206817194,6.138378565197879,24.369360410404298,1.0,0.01,24.3793604104043
1024,99931,503609,0.002033323471184987,6.198083646719636,31.456443304519304,1.0,0.01,31.466443304519306
1022,25040,503609,0.0020293521362803285,6.200038681555439,30.77531343915448,1.0,0.01,30.785313439154482
1014,4148,503609,0.002013466796661696,6.20789726816796,13.912502703005647,1.0,0.01,13.922502703005646
975,27801,503609,0.0019360257660208614,6.247117981321241,30.395360810346407,2.0,0.01,30.415360810346407
968,0417,503609,0.0019221260938545577,6.254323365042511,51.767991147394724,1.0,0.01,51.77799114739472
952,3485,503609,0.0018903554146172924,6.270990417527723,49.90174875542043,1.0,0.01,49.911748755420426
948,1120,503609,0.0018824127448079761,6.275200950064066,56.157433420681286,1.0,0.01,56.167433420681284
946,1985,503609,0.001878441409903318,6.27731288326721,69.27930095086282,1.0,0.01,69.28930095086282
919,51889,503609,0.0018248283886904324,6.306269329963402,30.626111399088455,2.0,0.01,30.646111399088454
919,45981,503609,0.0018248283886904324,6.306269329963402,16.39130234455907,1.0,0.01,16.40130234455907
913,56210,503609,0.001812914383976458,6.31281957172412,32.701588534837825,1.0,0.01,32.71158853483782
911,07070,503609,0.0018089430490717997,6.3150125550591305,15.025727399581621,1.0,0.01,15.03572739958162
895,99674,503609,0.0017771723698345343,6.332731734044233,77.23130324716207,1.0,0.01,77.24130324716208
853,2536,503609,0.0016937743368367127,6.380795904827409,78.56709333958612,1.0,0.01,78.57709333958613
852,0413,503609,0.0016917886693843835,6.3819689254897725,51.767991147394724,2.0,0.01,51.78799114739473
844,49121,503609,0.0016759033297657508,6.391402957723131,24.01713891665566,1.0,0.01,24.027138916655662
844,5121,503609,0.0016759033297657508,6.391402957723131,28.986952216231664,1.0,0.01,28.996952216231666
830,5712,503609,0.0016481039854331437,6.4081297515284446,54.86785761965083,2.0,0.01,54.88785761965083
825,5781,503609,0.0016381756481714982,6.414172065984407,20.30820857362007,1.0,0.01,20.318208573620073
825,2800,503609,0.0016381756481714982,6.414172065984407,12.495341109581613,2.0,0.01,12.515341109581612
809,1970,503609,0.0016064049689342326,6.4337565352605965,72.72847923032536,1.0,0.01,72.73847923032537
808,28419,503609,0.0016044193014819036,6.434993393797993,22.351362314635804,1.0,0.01,22.361362314635805
806,9975,503609,0.0016004479665772454,6.43747170981246,19.857510961196795,2.0,0.01,19.877510961196794
797,6826,503609,0.0015825769595062837,6.4487007735288735,88.56893344717031,1.0,0.01,88.57893344717031
791,25080,503609,0.001570662954792309,6.4562574845514344,31.965890277868176,1.0,0.01,31.975890277868178
774,3659,503609,0.0015369066081027147,6.477983578729361,6.477983578729361,1.0,0.01,6.487983578729361
772,1977,503609,0.0015329352731980564,6.480570902294312,72.72847923032536,2.0,0.01,72.74847923032536
767,99662,503609,0.001523006935936411,6.487068650951833,74.27485476742596,1.0,0.01,74.28485476742597
764,49320,503609,0.0015170499335794238,6.490987663152568,14.378796100412014,1.0,0.01,14.388796100412014
763,51884,503609,0.0015150642661270945,6.492297421034632,30.626111399088455,3.0,0.01,30.656111399088456
755,43411,503609,0.0014991789265084618,6.502837703070064,16.85980443314937,1.0,0.01,16.869804433149373
755,36201,503609,0.0014991789265084618,6.502837703070064,34.981519507730894,1.0,0.01,34.99151950773089
744,29680,503609,0.001477336584532842,6.517514417485996,15.95819041569115,1.0,0.01,15.968190415691149
742,1983,503609,0.0014733652496281837,6.520206209151708,69.27930095086282,2.0,0.01,69.29930095086281
732,2948,503609,0.0014535085751048928,6.533774938357777,15.152470884160016,1.0,0.01,15.162470884160015
732,99681,503609,0.0014535085751048928,6.533774938357777,58.71042105458875,1.0,0.01,58.72042105458875
732,04112,503609,0.0014535085751048928,6.533774938357777,28.283721372013165,2.0,0.01,28.303721372013165
730,04149,503609,0.0014495372402002348,6.536510918176652,6.536510918176652,1.0,0.01,6.546510918176652
723,5724,503609,0.0014356375680339311,6.546146230160324,34.7032699690425,2.0,0.01,34.723269969042505
719,2753,503609,0.0014276948982246147,6.551694094598042,24.19033345836648,1.0,0.01,24.200333458366483
715,56409,503609,0.0014197522284152984,6.55727290962508,12.308444648947454,2.0,0.01,12.328444648947453
714,4821,503609,0.0014177665609629692,6.558672489979504,30.02110431000461,1.0,0.01,30.03110431000461
714,28749,503609,0.0014177665609629692,6.558672489979504,6.558672489979504,1.0,0.01,6.5686724899795035
710,51882,503609,0.001409823891153653,6.564290482283727,30.626111399088455,4.0,0.01,30.666111399088454
704,28800,503609,0.0013979098864396783,6.5727770961610466,45.912240071837964,1.0,0.01,45.92224007183796
702,5789,503609,0.0013939385515350203,6.575622048293277,20.30820857362007,2.0,0.01,20.32820857362007
701,5533,503609,0.001391952884082691,6.577047565284499,37.21740900986214,1.0,0.01,37.227409009862136
700,99664,503609,0.001389967216630362,6.5784751172756835,74.27485476742596,2.0,0.01,74.29485476742596
700,43310,503609,0.001389967216630362,6.5784751172756835,15.73773865604265,1.0,0.01,15.74773865604265
689,5722,503609,0.0013681248746547422,6.59431418130543,34.7032699690425,3.0,0.01,34.7332699690425
684,51919,503609,0.0013581965373930967,6.601597534696538,15.52646036762466,1.0,0.01,15.53646036762466
682,48241,503609,0.0013542252024884385,6.604525794475626,34.370318709315136,1.0,0.01,34.380318709315134
682,25541,503609,0.0013542252024884385,6.604525794475626,17.94232177756666,1.0,0.01,17.952321777566663
671,9331,503609,0.0013323828605128186,6.620786315347407,15.966152133748235,1.0,0.01,15.976152133748235
670,28522,503609,0.0013303971930604893,6.622277739934077,17.715098474218447,3.0,0.01,17.745098474218448
665,43889,503609,0.0013204688557988439,6.6297684116632345,22.876447676776102,1.0,0.01,22.886447676776104
655,60001,503609,0.001300612181275553,6.644920216683837,12.62691639781347,2.0,0.01,12.64691639781347
652,3569,503609,0.0012946551789185658,6.649510890392436,41.538367577019436,1.0,0.01,41.548367577019434
650,04185,503609,0.0012906838440139075,6.652583089429406,51.074762039211116,1.0,0.01,51.084762039211114
650,41519,503609,0.0012906838440139075,6.652583089429406,35.30057930649015,1.0,0.01,35.31057930649015
647,431,503609,0.0012847268416569203,6.657209157818188,14.593807759247067,1.0,0.01,14.603807759247067
638,3383,503609,0.0012668558345859586,6.671217168974299,14.77689210044711,1.0,0.01,14.78689210044711
636,7140,503609,0.0012628844996813004,6.674356888978966,28.369119602149308,1.0,0.01,28.37911960214931
635,5570,503609,0.0012608988322289714,6.675930453426397,23.138137290931226,1.0,0.01,23.148137290931228
634,07054,503609,0.0012589131647766422,6.677506497881863,6.677506497881863,1.0,0.01,6.687506497881863
627,53085,503609,0.0012450134926103385,6.688608911686168,52.376877294871136,2.0,0.01,52.39687729487114
621,51189,503609,0.001233099487896364,6.69822437038561,14.013649290879632,1.0,0.01,14.023649290879632
620,45621,503609,0.001231113820444035,6.699835974279951,14.805510905752763,1.0,0.01,14.815510905752763
618,28803,503609,0.0012271424855393768,6.7030669948613975,45.912240071837964,2.0,0.01,45.93224007183797
617,53550,503609,0.0012251568180870478,6.704686428413701,14.906988195575586,1.0,0.01,14.916988195575586
615,0380,503609,0.0012211854831823896,6.70793318451257,37.386352709979434,2.0,0.01,37.40635270997944
611,3970,503609,0.0012132428133730731,6.714458493147493,6.714458493147493,1.0,0.01,6.724458493147493
607,9092,503609,0.0012053001435637569,6.72102666125959,59.51667570429876,1.0,0.01,59.52667570429876
601,44020,503609,0.0011933861388497822,6.730960517783881,52.07594328295178,1.0,0.01,52.08594328295178
600,85221,503609,0.0011914004713974532,6.732625797102942,55.892577255103596,1.0,0.01,55.902577255103594
597,99685,503609,0.001185443469040466,6.7376383389264864,58.71042105458875,2.0,0.01,58.73042105458875
595,515,503609,0.0011814721341358077,6.740994046773459,14.567244591033472,1.0,0.01,14.577244591033471
595,34290,503609,0.0011814721341358077,6.740994046773459,24.236207944272174,1.0,0.01,24.246207944272175
592,34831,503609,0.0011755151317788205,6.746048817435082,19.338001851493146,2.0,0.01,19.358001851493146
592,4011,503609,0.0011755151317788205,6.746048817435082,20.349994313463434,2.0,0.01,20.369994313463433
588,59970,503609,0.001167572461969504,6.752828504420462,22.5772943337846,1.0,0.01,22.5872943337846
583,5184,503609,0.0011576441247078586,6.7613682659685965,41.52420238504587,2.0,0.01,41.54420238504587
582,27541,503609,0.0011556584572555296,6.7630850045876505,22.527593901694907,1.0,0.01,22.53759390169491
574,73390,503609,0.001139773117636897,6.776926055999522,28.248545217855654,1.0,0.01,28.258545217855655
573,72989,503609,0.0011377874501845677,6.778669735604349,24.667696313864504,1.0,0.01,24.677696313864505
571,04119,503609,0.0011338161152799097,6.782166242663078,28.283721372013165,3.0,0.01,28.313721372013166
563,2866,503609,0.0011179307756612768,6.796275824179398,51.74929895186973,2.0,0.01,51.769298951869736
556,5770,503609,0.0011040311034949733,6.808787158068506,40.585154159373324,1.0,0.01,40.59515415937332
553,34839,503609,0.001098074101137986,6.814197450796754,19.338001851493146,3.0,0.01,19.368001851493148
549,30500,503609,0.0010901314313286697,6.821457010809558,33.54860568182346,1.0,0.01,33.55860568182346
542,41189,503609,0.001076231759162366,6.834289450879442,6.834289450879442,1.0,0.01,6.844289450879442
541,30391,503609,0.001074246091710037,6.836136173472607,30.795062358591395,1.0,0.01,30.805062358591396
534,4588,503609,0.0010603464195437333,6.849159613358894,29.80016520605334,2.0,0.01,29.82016520605334
528,1976,503609,0.0010484324148297588,6.860459168612827,72.72847923032536,3.0,0.01,72.75847923032536
526,4928,503609,0.0010444610799251006,6.864254239581379,16.438461630411055,1.0,0.01,16.448461630411057
524,5768,503609,0.0010404897450204424,6.868063767998047,41.63874234919599,1.0,0.01,41.648742349195985
523,03811,503609,0.0010385040775681134,6.8699739882541655,30.790433171480537,1.0,0.01,30.800433171480538
523,3320,503609,0.0010385040775681134,6.8699739882541655,18.2077699713452,1.0,0.01,18.217769971345202
522,03849,503609,0.0010365184101157844,6.87188786443645,40.2646951340286,1.0,0.01,40.2746951340286
522,2867,503609,0.0010365184101157844,6.87188786443645,51.74929895186973,3.0,0.01,51.779298951869734
516,72888,503609,0.0010246044054018097,6.883448686837526,51.619028449653,1.0,0.01,51.629028449653
516,27542,503609,0.0010246044054018097,6.883448686837526,22.527593901694907,2.0,0.01,22.547593901694906
509,4210,503609,0.001010704733235506,6.897107435768566,20.026662888087657,1.0,0.01,20.03666288808766
505,4580,503609,0.0010027620634261898,6.9049970230437285,29.80016520605334,3.0,0.01,29.83016520605334
505,4239,503609,0.0010027620634261898,6.9049970230437285,51.30937768175713,1.0,0.01,51.319377681757125
504,2752,503609,0.0010007763959738606,6.90697918424772,24.19033345836648,2.0,0.01,24.21033345836648
504,1122,503609,0.0010007763959738606,6.90697918424772,56.157433420681286,2.0,0.01,56.17743342068129
501,3481,503609,0.0009948193936168733,6.912949351234224,49.90174875542043,2.0,0.01,49.92174875542043
497,25002,503609,0.000986876723807557,6.92096542622246,30.40379167362901,2.0,0.01,30.423791673629008
492,7100,503609,0.0009769483865459117,6.93107673582678,47.200166410112516,1.0,0.01,47.210166410112514
482,57420,503609,0.0009570917120226207,6.9516113382684885,6.9516113382684885,1.0,0.01,6.961611338268488
482,27650,503609,0.0009570917120226207,6.9516113382684885,18.318131558353862,3.0,0.01,18.348131558353863
480,34690,503609,0.0009531203771179625,6.955769348417152,6.955769348417152,1.0,0.01,6.965769348417152
478,99749,503609,0.0009491490422133044,6.959944719827632,6.959944719827632,1.0,0.01,6.969944719827632
477,7242,503609,0.0009471633747609753,6.962038961430747,51.890953425245606,1.0,0.01,51.9009534252456
476,4414,503609,0.0009451777073086462,6.964137598087668,58.36256685545716,1.0,0.01,58.37256685545716
474,53789,503609,0.0009412063724039881,6.968348130624012,46.188305573505005,1.0,0.01,46.198305573505
474,8670,503609,0.0009412063724039881,6.968348130624012,31.8411646741423,1.0,0.01,31.8511646741423
474,29181,503609,0.0009412063724039881,6.968348130624012,6.968348130624012,1.0,0.01,6.978348130624012
473,24900,503609,0.000939220704951659,6.970460063827155,18.30825604691819,1.0,0.01,18.31825604691819
472,5854,503609,0.0009372350374993298,6.972576466733533,39.791215719534954,4.0,0.01,39.83121571953495
471,45341,503609,0.0009352493700470007,6.974697358302671,22.773910053418245,1.0,0.01,22.783910053418246
471,25050,503609,0.0009352493700470007,6.974697358302671,32.016733262404244,1.0,0.01,32.02673326240424
469,48242,503609,0.0009312780351423426,6.978952683872809,34.370318709315136,2.0,0.01,34.39031870931514
468,5728,503609,0.0009292923676900135,6.981087156401442,34.7032699690425,4.0,0.01,34.7432699690425
467,7245,503609,0.0009273067002376844,6.983226194650191,51.890953425245606,2.0,0.01,51.91095342524561
466,59971,503609,0.0009253210327853553,6.985369818193442,22.5772943337846,2.0,0.01,22.5972943337846
466,70705,503609,0.0009253210327853553,6.985369818193442,73.97710471945113,2.0,0.01,73.99710471945113
459,591,503609,0.0009114213606190517,7.000505242258543,7.000505242258543,1.0,0.01,7.010505242258543
454,3079,503609,0.0009014930233574062,7.01145825427774,16.614653181980668,1.0,0.01,16.62465318198067
453,1179,503609,0.0008995073559050771,7.013663326836054,33.63507676049469,1.0,0.01,33.64507676049469
453,53019,503609,0.0008995073559050771,7.013663326836054,24.291092591500366,1.0,0.01,24.301092591500367
452,99702,503609,0.000897521688452748,7.015873272486857,36.796766321057035,1.0,0.01,36.80676632105703
450,42843,503609,0.0008935503535480899,7.020307869554723,33.061325592881595,1.0,0.01,33.07132559288159
449,3899,503609,0.0008915646860957608,7.022532564576834,27.46453230925181,1.0,0.01,27.47453230925181
447,51883,503609,0.0008875933511911027,7.0269968577055195,30.626111399088455,5.0,0.01,30.676111399088455
444,261,503609,0.0008816363488341153,7.033730889886864,15.409696151099588,1.0,0.01,15.419696151099588
432,56722,503609,0.0008578083394061663,7.061129864074978,30.024816344692262,1.0,0.01,30.034816344692263
432,5762,503609,0.0008578083394061663,7.061129864074978,41.63874234919599,2.0,0.01,41.65874234919599
431,58381,503609,0.0008558226719538372,7.06344736221534,15.230158184274522,1.0,0.01,15.240158184274522
422,5680,503609,0.0008379516648828754,7.084550138283077,7.084550138283077,1.0,0.01,7.0945501382830765
421,6822,503609,0.0008359659974305463,7.086922618636707,88.56893344717031,2.0,0.01,88.5889334471703
417,30393,503609,0.00082802332762123,7.096469230520287,30.795062358591395,2.0,0.01,30.815062358591394
415,70723,503609,0.0008240519927165718,7.10127693208839,43.85850052429313,2.0,0.01,43.87850052429313
413,70715,503609,0.0008200806578119136,7.106107859358056,58.56956304838301,1.0,0.01,58.57956304838301
410,42821,503609,0.0008141236554549264,7.113398292620735,26.12713637787631,3.0,0.01,26.157136377876313
408,51851,503609,0.0008101523205502682,7.118288277914926,25.31780685366556,1.0,0.01,25.32780685366556
404,11289,503609,0.0008022096507409518,7.128140574357938,26.047713783588442,1.0,0.01,26.057713783588444
404,4111,503609,0.0008022096507409518,7.128140574357938,18.311785877621713,1.0,0.01,18.321785877621714
403,42831,503609,0.0008002239832886227,7.130618890372405,25.96637215601487,3.0,0.01,25.99637215601487
400,27952,503609,0.0007942669809316355,7.138090905211106,33.363635892291875,1.0,0.01,33.37363589229187
397,99739,503609,0.0007883099785746482,7.145619171631898,22.266396247742556,2.0,0.01,22.286396247742555
392,4940,503609,0.0007783816413130028,7.158293612528626,16.45920766835862,1.0,0.01,16.46920766835862
391,71690,503609,0.0007763959738606737,7.160847892333723,96.04305681331225,1.0,0.01,96.05305681331225
390,36250,503609,0.0007744103064083446,7.1634087131953965,16.486301675744166,1.0,0.01,16.496301675744167
389,4233,503609,0.0007724246389560154,7.165976108700642,51.30937768175713,2.0,0.01,51.32937768175713
388,23871,503609,0.0007704389715036864,7.168550112695815,55.72843283169743,1.0,0.01,55.73843283169743
384,3484,503609,0.00076249630169437,7.178912899731362,49.90174875542043,3.0,0.01,49.93174875542043
383,42741,503609,0.000760510634242041,7.181520463138442,7.181520463138442,1.0,0.01,7.191520463138442
378,20500,503609,0.0007505822969803955,7.194661256699501,26.045847838778077,1.0,0.01,26.055847838778078
374,99831,503609,0.0007426396271710792,7.2052996549045565,23.290590572889936,1.0,0.01,23.300590572889938
372,03842,503609,0.000738668292266421,7.210661598045942,40.2646951340286,2.0,0.01,40.2846951340286
371,73313,503609,0.0007366826248140919,7.213353389711654,48.702346690395515,1.0,0.01,48.71234669039551
370,42830,503609,0.0007346969573617627,7.216052446680818,25.96637215601487,4.0,0.01,26.00637215601487
370,6961,503609,0.0007346969573617627,7.216052446680818,39.56593526224954,1.0,0.01,39.57593526224954
369,1961,503609,0.0007327112899094337,7.218758808278562,74.92241886268735,1.0,0.01,74.93241886268736
369,5761,503609,0.0007327112899094337,7.218758808278562,41.63874234919599,3.0,0.01,41.66874234919599
367,29410,503609,0.0007287399550047755,7.224193604264518,17.17569522623566,1.0,0.01,17.185695226235662
366,41402,503609,0.0007267542875524464,7.226922118917722,40.84846356691426,3.0,0.01,40.87846356691426
366,4242,503609,0.0007267542875524464,7.226922118917722,18.751362254613298,3.0,0.01,18.7813622546133
363,43491,503609,0.0007207972851954592,7.235152618054237,16.868200508906845,1.0,0.01,16.878200508906847
362,56881,503609,0.0007188116177431301,7.237911240493317,25.289620311755137,1.0,0.01,25.299620311755138
356,45342,503609,0.0007068976130291556,7.254624721467058,22.773910053418245,2.0,0.01,22.793910053418244
354,99932,503609,0.0007029262781244974,7.260258539185314,31.456443304519304,2.0,0.01,31.476443304519304
354,56089,503609,0.0007029262781244974,7.260258539185314,14.991651289986649,1.0,0.01,15.001651289986649
352,4263,503609,0.0006989549432198392,7.265924276720991,66.61103933705276,1.0,0.01,66.62103933705276
349,03812,503609,0.0006929979408628519,7.274483530116662,30.790433171480537,2.0,0.01,30.810433171480536
348,56723,503609,0.0006910122734105228,7.277352972544614,30.024816344692262,2.0,0.01,30.04481634469226
